PTU,oids,Latitude,Longitude
PTU-30759,3300021420,42.48,-72.18
PTU-30760,3300021404,42.48,-72.18
PTU-30761,3300021405,42.48,-72.18
PTU-30762,3300021404,42.48,-72.18
PTU-30763,3300021404,42.48,-72.18
PTU-30764,3300021404,42.48,-72.18
PTU-30765,3300021404,42.48,-72.18
PTU-30766,3300021404,42.48,-72.18
PTU-30767,3300021404,42.48,-72.18
PTU-30768,3300021404,42.48,-72.18
PTU-30769,3300021404,42.48,-72.18
PTU-30770,3300021405,42.48,-72.18
PTU-30771,3300021404,42.48,-72.18
PTU-30772,3300021404,42.48,-72.18
PTU-30773,3300021404,42.48,-72.18
PTU-30774,3300021404,42.48,-72.18
PTU-30775,3300021404,42.48,-72.18
PTU-30776,3300021404,42.48,-72.18
PTU-30777,3300021404,42.48,-72.18
PTU-30778,3300021404,42.48,-72.18
PTU-30779,3300021405,42.48,-72.18
PTU-30780,3300021405,42.48,-72.18
PTU-30781,3300021420,42.48,-72.18
PTU-30782,3300021405,42.48,-72.18
PTU-30783,3300021405,42.48,-72.18
PTU-30784,3300021405,42.48,-72.18
PTU-30785,3300021405,42.48,-72.18
PTU-30786,3300021405,42.48,-72.18
PTU-30787,3300021405,42.48,-72.18
PTU-30788,3300021405,42.48,-72.18
PTU-30789,3300021405,42.48,-72.18
PTU-30790,3300021405,42.48,-72.18
PTU-30791,3300021405,42.48,-72.18
PTU-30792,3300021405,42.48,-72.18
PTU-30793,3300021405,42.48,-72.18
PTU-30794,3300021405,42.48,-72.18
PTU-30795,3300021405,42.48,-72.18
PTU-30796,3300021405,42.48,-72.18
PTU-30797,3300021405,42.48,-72.18
PTU-30798,3300021405,42.48,-72.18
PTU-30799,3300021405,42.48,-72.18
PTU-30800,3300021405,42.48,-72.18
PTU-30801,3300021404,42.48,-72.18
PTU-30802,3300021404,42.48,-72.18
PTU-30803,3300021404,42.48,-72.18
PTU-30804,3300021402,42.48,-72.18
PTU-30805,3300021402,42.48,-72.18
PTU-30806,3300021402,42.48,-72.18
PTU-30807,3300021402,42.48,-72.18
PTU-30808,3300021402,42.48,-72.18
PTU-30809,3300021402,42.48,-72.18
PTU-30810,3300021402,42.48,-72.18
PTU-30811,3300021402,42.48,-72.18
PTU-30812,3300021402,42.48,-72.18
PTU-30813,3300021402,42.48,-72.18
PTU-30814,3300021404,42.48,-72.18
PTU-30815,3300021401,42.48,-72.18
PTU-30816,3300021401,42.48,-72.18
PTU-30817,3300021401,42.48,-72.18
PTU-30818,3300021401,42.48,-72.18
PTU-30819,3300021401,42.48,-72.18
PTU-30820,3300021401,42.48,-72.18
PTU-30821,3300021401,42.48,-72.18
PTU-30822,3300021401,42.48,-72.18
PTU-30823,3300021402,42.48,-72.18
PTU-30824,3300021402,42.48,-72.18
PTU-30825,3300021402,42.48,-72.18
PTU-30826,3300021402,42.48,-72.18
PTU-30827,3300021404,42.48,-72.18
PTU-30828,3300021404,42.48,-72.18
PTU-30829,3300021404,42.48,-72.18
PTU-30830,3300021404,42.48,-72.18
PTU-30831,3300021404,42.48,-72.18
PTU-30832,3300021404,42.48,-72.18
PTU-30833,3300021404,42.48,-72.18
PTU-30834,3300021404,42.48,-72.18
PTU-30835,3300021404,42.48,-72.18
PTU-30836,3300021403,42.48,-72.18
PTU-30837,3300021403,42.48,-72.18
PTU-30838,3300021403,42.48,-72.18
PTU-30839,3300021403,42.48,-72.18
PTU-30840,3300021402,42.48,-72.18
PTU-30841,3300021402,42.48,-72.18
PTU-30842,3300021402,42.48,-72.18
PTU-30843,3300021402,42.48,-72.18
PTU-30844,3300021405,42.48,-72.18
PTU-30845,3300021405,42.48,-72.18
PTU-30846,3300021406,42.48,-72.18
PTU-30847,3300021407,42.48,-72.18
PTU-30848,3300021420,42.48,-72.18
PTU-30849,3300021407,42.48,-72.18
PTU-30850,3300021407,42.48,-72.18
PTU-30851,3300021407,42.48,-72.18
PTU-30852,3300021407,42.48,-72.18
PTU-30853,3300021407,42.48,-72.18
PTU-30854,3300021407,42.48,-72.18
PTU-30855,3300021407,42.48,-72.18
PTU-30856,3300021407,42.48,-72.18
PTU-30857,3300021407,42.48,-72.18
PTU-30858,3300021407,42.48,-72.18
PTU-30859,3300021407,42.48,-72.18
PTU-30860,3300021407,42.48,-72.18
PTU-30861,3300021407,42.48,-72.18
PTU-30862,3300021407,42.48,-72.18
PTU-30863,3300021407,42.48,-72.18
PTU-30864,3300021407,42.48,-72.18
PTU-30865,3300021407,42.48,-72.18
PTU-30866,3300021420,42.48,-72.18
PTU-30867,3300021420,42.48,-72.18
PTU-30868,3300021420,42.48,-72.18
PTU-30869,3300021420,42.48,-72.18
PTU-30870,3300021420,42.48,-72.18
PTU-30871,3300021420,42.48,-72.18
PTU-30872,3300021420,42.48,-72.18
PTU-30873,3300021420,42.48,-72.18
PTU-30874,3300021420,42.48,-72.18
PTU-30875,3300021420,42.48,-72.18
PTU-30876,3300021420,42.48,-72.18
PTU-30877,3300021420,42.48,-72.18
PTU-30878,3300021420,42.48,-72.18
PTU-30879,3300021420,42.48,-72.18
PTU-30880,3300021420,42.48,-72.18
PTU-30881,3300021420,42.48,-72.18
PTU-30882,3300021420,42.48,-72.18
PTU-30883,3300021420,42.48,-72.18
PTU-30884,3300021420,42.48,-72.18
PTU-30885,3300021420,42.48,-72.18
PTU-30886,3300021420,42.48,-72.18
PTU-30887,3300021407,42.48,-72.18
PTU-30888,3300021407,42.48,-72.18
PTU-30889,3300021406,42.48,-72.18
PTU-30890,3300021406,42.48,-72.18
PTU-30891,3300021406,42.48,-72.18
PTU-30892,3300021406,42.48,-72.18
PTU-30893,3300021406,42.48,-72.18
PTU-30894,3300021406,42.48,-72.18
PTU-30895,3300021406,42.48,-72.18
PTU-30896,3300021406,42.48,-72.18
PTU-30897,3300021406,42.48,-72.18
PTU-30898,3300021406,42.48,-72.18
PTU-30899,3300021406,42.48,-72.18
PTU-30900,3300021407,42.48,-72.18
PTU-30901,3300021406,42.48,-72.18
PTU-30902,3300021406,42.48,-72.18
PTU-30903,3300021406,42.48,-72.18
PTU-30904,3300021406,42.48,-72.18
PTU-30905,3300021406,42.48,-72.18
PTU-30906,3300021406,42.48,-72.18
PTU-30907,3300021406,42.48,-72.18
PTU-30908,3300021406,42.48,-72.18
PTU-30909,3300021406,42.48,-72.18
PTU-30910,3300021406,42.48,-72.18
PTU-30911,3300021406,42.48,-72.18
PTU-30912,3300021406,42.48,-72.18
PTU-30913,3300021407,42.48,-72.18
PTU-30914,3300021407,42.48,-72.18
PTU-30915,3300021407,42.48,-72.18
PTU-30916,3300021407,42.48,-72.18
PTU-30917,3300021407,42.48,-72.18
PTU-30918,3300021407,42.48,-72.18
PTU-30919,3300021407,42.48,-72.18
PTU-30920,3300021407,42.48,-72.18
PTU-30921,3300021406,42.48,-72.18
PTU-30922,3300021406,42.48,-72.18
PTU-30923,3300021406,42.48,-72.18
PTU-30924,3300021406,42.48,-72.18
PTU-30925,3300021406,42.48,-72.18
PTU-30926,3300021406,42.48,-72.18
PTU-30927,3300021406,42.48,-72.18
PTU-30928,3300021406,42.48,-72.18
PTU-30929,3300021406,42.48,-72.18
PTU-30930,3300026088,42.39,-85.37
PTU-30931,3300026088,42.39,-85.37
PTU-30932,3300031616,45.08,-123.06
PTU-30933,3300029640,33.3,-116.25
PTU-30934,3300029889,47.51,-93.45
PTU-30935,3300029889,47.51,-93.45
PTU-30936,3300029817,47.51,-93.45
PTU-30937,3300029817,47.51,-93.45
PTU-30938,3300029817,47.51,-93.45
PTU-30939,3300029651,33.05,-116.36
PTU-30940,3300029651,33.05,-116.36
PTU-30941,3300029651,33.05,-116.36
PTU-30942,3300029636,42.48,-72.18
PTU-30943,3300029889,47.51,-93.45
PTU-30944,3300028906,38.0,-97.0
PTU-30945,3300028906,38.0,-97.0
PTU-30946,3300028906,38.0,-97.0
PTU-30947,3300028906,38.0,-97.0
PTU-30948,3300028906,38.0,-97.0
PTU-30949,3300028906,38.0,-97.0
PTU-30950,3300028889,42.67,-77.03
PTU-30951,3300028889,42.67,-77.03
PTU-30952,3300029889,47.51,-93.45
PTU-30953,3300029889,47.51,-93.45
PTU-30954,3300030521,45.55,-122.38
PTU-30955,3300030113,47.51,-93.45
PTU-30956,3300030521,45.55,-122.38
PTU-30957,3300030521,45.55,-122.38
PTU-30958,3300030521,45.55,-122.38
PTU-30959,3300030521,45.55,-122.38
PTU-30960,3300030521,45.55,-122.38
PTU-30961,3300030521,45.55,-122.38
PTU-30962,3300030521,45.55,-122.38
PTU-30963,3300030113,47.51,-93.45
PTU-30964,3300030113,47.51,-93.45
PTU-30965,3300029889,47.51,-93.45
PTU-30966,3300030113,47.51,-93.45
PTU-30967,3300029957,47.65,-122.3
PTU-30968,3300029957,47.65,-122.3
PTU-30969,3300029957,47.65,-122.3
PTU-30970,3300029903,47.51,-93.49
PTU-30971,3300029903,47.51,-93.49
PTU-30972,3300029903,47.51,-93.49
PTU-30973,3300029889,47.51,-93.45
PTU-30974,3300028889,42.67,-77.03
PTU-30975,3300028889,42.67,-77.03
PTU-30976,3300028881,38.92,-106.96
PTU-30977,3300028800,47.65,-122.3
PTU-30978,3300028800,47.65,-122.3
PTU-30979,3300028800,47.65,-122.3
PTU-30980,3300028800,47.65,-122.3
PTU-30981,3300028800,47.65,-122.3
PTU-30982,3300028800,47.65,-122.3
PTU-30983,3300028800,47.65,-122.3
PTU-30984,3300028800,47.65,-122.3
PTU-30985,3300028800,47.65,-122.3
PTU-30986,3300028800,47.65,-122.3
PTU-30987,3300028878,38.92,-106.96
PTU-30988,3300028800,47.65,-122.3
PTU-30989,3300028800,47.65,-122.3
PTU-30990,3300028800,47.65,-122.3
PTU-30991,3300028800,47.65,-122.3
PTU-30992,3300028800,47.65,-122.3
PTU-30993,3300028800,47.65,-122.3
PTU-30994,3300028800,47.65,-122.3
PTU-30995,3300028800,47.65,-122.3
PTU-30996,3300028800,47.65,-122.3
PTU-30997,3300028800,47.65,-122.3
PTU-30998,3300028800,47.65,-122.3
PTU-30999,3300028803,38.92,-106.95
PTU-31000,3300028878,38.92,-106.96
PTU-31001,3300028878,38.92,-106.96
PTU-31002,3300028878,38.92,-106.96
PTU-31003,3300028878,38.92,-106.96
PTU-31004,3300028878,38.92,-106.96
PTU-31005,3300028878,38.92,-106.96
PTU-31006,3300028878,38.92,-106.96
PTU-31007,3300028876,38.92,-106.95
PTU-31008,3300028828,38.92,-106.95
PTU-31009,3300028819,38.92,-106.95
PTU-31010,3300028819,38.92,-106.95
PTU-31011,3300028814,38.92,-106.95
PTU-31012,3300028812,42.67,-77.03
PTU-31013,3300028812,42.67,-77.03
PTU-31014,3300028811,38.92,-106.95
PTU-31015,3300028810,38.92,-106.95
PTU-31016,3300028809,42.67,-77.03
PTU-31017,3300030521,45.55,-122.38
PTU-31018,3300030521,45.55,-122.38
PTU-31019,3300031240,47.65,-122.3
PTU-31020,3300031238,47.65,-122.3
PTU-31021,3300031239,47.65,-122.3
PTU-31022,3300031238,47.65,-122.3
PTU-31023,3300031238,47.65,-122.3
PTU-31024,3300031238,47.65,-122.3
PTU-31025,3300031238,47.65,-122.3
PTU-31026,3300031238,47.65,-122.3
PTU-31027,3300031238,47.65,-122.3
PTU-31028,3300031238,47.65,-122.3
PTU-31029,3300031238,47.65,-122.3
PTU-31030,3300031239,47.65,-122.3
PTU-31031,3300031235,47.65,-122.3
PTU-31032,3300050393,68.36,19.05
PTU-31033,3300031235,47.65,-122.3
PTU-31034,3300031235,47.65,-122.3
PTU-31035,3300031235,47.65,-122.3
PTU-31036,3300031235,47.65,-122.3
PTU-31037,3300031235,47.65,-122.3
PTU-31038,3300031235,47.65,-122.3
PTU-31039,3300031239,47.65,-122.3
PTU-31040,3300031239,47.65,-122.3
PTU-31041,3300030521,45.55,-122.38
PTU-31042,3300031239,47.65,-122.3
PTU-31043,3300031240,47.65,-122.3
PTU-31044,3300031240,47.65,-122.3
PTU-31045,3300031239,47.65,-122.3
PTU-31046,3300031239,47.65,-122.3
PTU-31047,3300031239,47.65,-122.3
PTU-31048,3300031239,47.65,-122.3
PTU-31049,3300031239,47.65,-122.3
PTU-31050,3300031239,47.65,-122.3
PTU-31051,3300031239,47.65,-122.3
PTU-31052,3300031239,47.65,-122.3
PTU-31053,3300031239,47.65,-122.3
PTU-31054,3300031239,47.65,-122.3
PTU-31055,3300031239,47.65,-122.3
PTU-31056,3300031239,47.65,-122.3
PTU-31057,3300031239,47.65,-122.3
PTU-31058,3300031239,47.65,-122.3
PTU-31059,3300031239,47.65,-122.3
PTU-31060,3300031239,47.65,-122.3
PTU-31061,3300031235,47.65,-122.3
PTU-31062,3300031226,46.04,-122.86
PTU-31063,3300031198,45.7,-121.67
PTU-31064,3300030522,45.7,-121.67
PTU-31065,3300030522,45.7,-121.67
PTU-31066,3300030522,45.7,-121.67
PTU-31067,3300030522,45.7,-121.67
PTU-31068,3300030522,45.7,-121.67
PTU-31069,3300030522,45.7,-121.67
PTU-31070,3300030522,45.7,-121.67
PTU-31071,3300030522,45.7,-121.67
PTU-31072,3300030522,45.7,-121.67
PTU-31073,3300030521,45.55,-122.38
PTU-31074,3300031198,45.7,-121.67
PTU-31075,3300030521,45.55,-122.38
PTU-31076,3300030521,45.55,-122.38
PTU-31077,3300030521,45.55,-122.38
PTU-31078,3300030521,45.55,-122.38
PTU-31079,3300030521,45.55,-122.38
PTU-31080,3300030521,45.55,-122.38
PTU-31081,3300030521,45.55,-122.38
PTU-31082,3300030521,45.55,-122.38
PTU-31083,3300030522,45.7,-121.67
PTU-31084,3300030731,-27.57,151.86
PTU-31085,3300030732,-27.57,151.86
PTU-31086,3300030735,-27.57,151.86
PTU-31087,3300031198,45.7,-121.67
PTU-31088,3300031198,45.7,-121.67
PTU-31089,3300031198,45.7,-121.67
PTU-31090,3300031184,45.55,-122.38
PTU-31091,3300031164,46.63,-120.53
PTU-31092,3300031164,46.63,-120.53
PTU-31093,3300031164,46.63,-120.53
PTU-31094,3300031086,45.76,-113.91
PTU-31095,3300030744,-27.57,151.86
PTU-31096,3300030744,-27.57,151.86
PTU-31097,3300030744,-27.57,151.86
PTU-31098,3300030742,-27.57,151.86
PTU-31099,3300030742,-27.57,151.86
PTU-31100,3300030742,-27.57,151.86
PTU-31101,3300030742,-27.57,151.86
PTU-31102,3300030742,-27.57,151.86
PTU-31103,3300030735,-27.57,151.86
PTU-31104,3300028800,47.65,-122.3
PTU-31105,3300028800,47.65,-122.3
PTU-31106,3300028800,47.65,-122.3
PTU-31107,3300028786,48.45,-122.32
PTU-31108,3300028794,46.7,-120.9
PTU-31109,3300028794,46.7,-120.9
PTU-31110,3300028794,46.7,-120.9
PTU-31111,3300028794,46.7,-120.9
PTU-31112,3300028794,46.7,-120.9
PTU-31113,3300028794,46.7,-120.9
PTU-31114,3300028794,46.7,-120.9
PTU-31115,3300028793,38.92,-106.95
PTU-31116,3300028786,48.45,-122.32
PTU-31117,3300028794,46.7,-120.9
PTU-31118,3300028786,48.45,-122.32
PTU-31119,3300028786,48.45,-122.32
PTU-31120,3300028786,48.45,-122.32
PTU-31121,3300028786,48.45,-122.32
PTU-31122,3300028786,48.45,-122.32
PTU-31123,3300028786,48.45,-122.32
PTU-31124,3300028786,48.45,-122.32
PTU-31125,3300028786,48.45,-122.32
PTU-31126,3300028794,46.7,-120.9
PTU-31127,3300028794,46.7,-120.9
PTU-31128,3300028800,47.65,-122.3
PTU-31129,3300028794,46.7,-120.9
PTU-31130,3300028794,46.7,-120.9
PTU-31131,3300028794,46.7,-120.9
PTU-31132,3300028794,46.7,-120.9
PTU-31133,3300028794,46.7,-120.9
PTU-31134,3300028794,46.7,-120.9
PTU-31135,3300028794,46.7,-120.9
PTU-31136,3300028794,46.7,-120.9
PTU-31137,3300028794,46.7,-120.9
PTU-31138,3300028794,46.7,-120.9
PTU-31139,3300028794,46.7,-120.9
PTU-31140,3300028794,46.7,-120.9
PTU-31141,3300028794,46.7,-120.9
PTU-31142,3300028794,46.7,-120.9
PTU-31143,3300028794,46.7,-120.9
PTU-31144,3300028794,46.7,-120.9
PTU-31145,3300028794,46.7,-120.9
PTU-31146,3300028794,46.7,-120.9
PTU-31147,3300028794,46.7,-120.9
PTU-31148,3300028786,48.45,-122.32
PTU-31149,3300028786,48.45,-122.32
PTU-31150,3300028786,48.45,-122.32
PTU-31151,3300028608,42.67,-77.03
PTU-31152,3300028653,47.65,-122.3
PTU-31153,3300028608,42.67,-77.03
PTU-31154,3300028608,42.67,-77.03
PTU-31155,3300028608,42.67,-77.03
PTU-31156,3300028608,42.67,-77.03
PTU-31157,3300028608,42.67,-77.03
PTU-31158,3300028608,42.67,-77.03
PTU-31159,3300028608,42.67,-77.03
PTU-31160,3300028608,42.67,-77.03
PTU-31161,3300028786,48.45,-122.32
PTU-31162,3300028608,42.67,-77.03
PTU-31163,3300028608,42.67,-77.03
PTU-31164,3300028608,42.67,-77.03
PTU-31165,3300028608,42.67,-77.03
PTU-31166,3300028608,42.67,-77.03
PTU-31167,3300028608,42.67,-77.03
PTU-31168,3300028608,42.67,-77.03
PTU-31169,3300028608,42.67,-77.03
PTU-31170,3300028654,47.65,-122.3
PTU-31171,3300028666,47.65,-122.3
PTU-31172,3300028666,47.65,-122.3
PTU-31173,3300028666,47.65,-122.3
PTU-31174,3300028786,48.45,-122.32
PTU-31175,3300028786,48.45,-122.32
PTU-31176,3300028786,48.45,-122.32
PTU-31177,3300028786,48.45,-122.32
PTU-31178,3300028786,48.45,-122.32
PTU-31179,3300028786,48.45,-122.32
PTU-31180,3300028786,48.45,-122.32
PTU-31181,3300028786,48.45,-122.32
PTU-31182,3300028786,48.45,-122.32
PTU-31183,3300028786,48.45,-122.32
PTU-31184,3300028784,38.92,-106.95
PTU-31185,3300028784,38.92,-106.95
PTU-31186,3300028721,38.92,-106.95
PTU-31187,3300028666,47.65,-122.3
PTU-31188,3300028666,47.65,-122.3
PTU-31189,3300028666,47.65,-122.3
PTU-31190,3300028666,47.65,-122.3
PTU-31191,3300028794,46.7,-120.9
PTU-31192,3300028794,46.7,-120.9
PTU-31193,3300028794,46.7,-120.9
PTU-31194,3300028800,47.65,-122.3
PTU-31195,3300028800,47.65,-122.3
PTU-31196,3300028800,47.65,-122.3
PTU-31197,3300028800,47.65,-122.3
PTU-31198,3300028800,47.65,-122.3
PTU-31199,3300028800,47.65,-122.3
PTU-31200,3300028800,47.65,-122.3
PTU-31201,3300028800,47.65,-122.3
PTU-31202,3300028800,47.65,-122.3
PTU-31203,3300028800,47.65,-122.3
PTU-31204,3300028800,47.65,-122.3
PTU-31205,3300028800,47.65,-122.3
PTU-31206,3300028800,47.65,-122.3
PTU-31207,3300028800,47.65,-122.3
PTU-31208,3300028800,47.65,-122.3
PTU-31209,3300028800,47.65,-122.3
PTU-31210,3300028800,47.65,-122.3
PTU-31211,3300028800,47.65,-122.3
PTU-31212,3300028800,47.65,-122.3
PTU-31213,3300028800,47.65,-122.3
PTU-31214,3300028800,47.65,-122.3
PTU-31215,3300028800,47.65,-122.3
PTU-31216,3300028800,47.65,-122.3
PTU-31217,3300028800,47.65,-122.3
PTU-31218,3300028800,47.65,-122.3
PTU-31219,3300028800,47.65,-122.3
PTU-31220,3300028800,47.65,-122.3
PTU-31221,3300028800,47.65,-122.3
PTU-31222,3300028800,47.65,-122.3
PTU-31223,3300028800,47.65,-122.3
PTU-31224,3300028800,47.65,-122.3
PTU-31225,3300028800,47.65,-122.3
PTU-31226,3300028800,47.65,-122.3
PTU-31227,3300028800,47.65,-122.3
PTU-31228,3300028800,47.65,-122.3
PTU-31229,3300028800,47.65,-122.3
PTU-31230,3300028800,47.65,-122.3
PTU-31231,3300028800,47.65,-122.3
PTU-31232,3300028800,47.65,-122.3
PTU-31233,3300028800,47.65,-122.3
PTU-31234,3300028800,47.65,-122.3
PTU-31235,3300028800,47.65,-122.3
PTU-31236,3300028794,46.7,-120.9
PTU-31237,3300028794,46.7,-120.9
PTU-31238,3300028794,46.7,-120.9
PTU-31239,3300028794,46.7,-120.9
PTU-31240,3300028794,46.7,-120.9
PTU-31241,3300028794,46.7,-120.9
PTU-31242,3300028794,46.7,-120.9
PTU-31243,3300028794,46.7,-120.9
PTU-31244,3300028794,46.7,-120.9
PTU-31245,3300028794,46.7,-120.9
PTU-31246,3300028794,46.7,-120.9
PTU-31247,3300028800,47.65,-122.3
PTU-31248,3300028794,46.7,-120.9
PTU-31249,3300028794,46.7,-120.9
PTU-31250,3300028794,46.7,-120.9
PTU-31251,3300028794,46.7,-120.9
PTU-31252,3300028794,46.7,-120.9
PTU-31253,3300028794,46.7,-120.9
PTU-31254,3300028794,46.7,-120.9
PTU-31255,3300028794,46.7,-120.9
PTU-31256,3300028794,46.7,-120.9
PTU-31257,3300028794,46.7,-120.9
PTU-31258,3300028794,46.7,-120.9
PTU-31259,3300028794,46.7,-120.9
PTU-31260,3300028796,38.92,-106.95
PTU-31261,3300028794,46.7,-120.9
PTU-31262,3300028794,46.7,-120.9
PTU-31263,3300028794,46.7,-120.9
PTU-31264,3300028794,46.7,-120.9
PTU-31265,3300028794,46.7,-120.9
PTU-31266,3300028794,46.7,-120.9
PTU-31267,3300028794,46.7,-120.9
PTU-31268,3300028794,46.7,-120.9
PTU-31269,3300028794,46.7,-120.9
PTU-31270,3300028794,46.7,-120.9
PTU-31271,3300028794,46.7,-120.9
PTU-31272,3300028794,46.7,-120.9
PTU-31273,3300028794,46.7,-120.9
PTU-31274,3300028794,46.7,-120.9
PTU-31275,3300028794,46.7,-120.9
PTU-31276,3300028794,46.7,-120.9
PTU-31277,3300031240,47.65,-122.3
PTU-31278,3300031240,47.65,-122.3
PTU-31279,3300028608,42.67,-77.03
PTU-31280,3300031456,45.92,-120.7
PTU-31281,3300031507,46.04,-122.86
PTU-31282,3300031507,46.04,-122.86
PTU-31283,3300031507,46.04,-122.86
PTU-31284,3300031507,46.04,-122.86
PTU-31285,3300031507,46.04,-122.86
PTU-31286,3300031507,46.04,-122.86
PTU-31287,3300031456,45.92,-120.7
PTU-31288,3300031456,45.92,-120.7
PTU-31289,3300031456,45.92,-120.7
PTU-31290,3300031507,46.04,-122.86
PTU-31291,3300031456,45.92,-120.7
PTU-31292,3300031456,45.92,-120.7
PTU-31293,3300031456,45.92,-120.7
PTU-31294,3300031456,45.92,-120.7
PTU-31295,3300031456,45.92,-120.7
PTU-31296,3300031456,45.92,-120.7
PTU-31297,3300031456,45.92,-120.7
PTU-31298,3300031456,45.92,-120.7
PTU-31299,3300031507,46.04,-122.86
PTU-31300,3300031507,46.04,-122.86
PTU-31301,3300031507,46.04,-122.86
PTU-31302,3300031507,46.04,-122.86
PTU-31303,3300031507,46.04,-122.86
PTU-31304,3300031507,46.04,-122.86
PTU-31305,3300031507,46.04,-122.86
PTU-31306,3300031507,46.04,-122.86
PTU-31307,3300031507,46.04,-122.86
PTU-31308,3300031507,46.04,-122.86
PTU-31309,3300031507,46.04,-122.86
PTU-31310,3300031507,46.04,-122.86
PTU-31311,3300031507,46.04,-122.86
PTU-31312,3300031507,46.04,-122.86
PTU-31313,3300031507,46.04,-122.86
PTU-31314,3300031507,46.04,-122.86
PTU-31315,3300031507,46.04,-122.86
PTU-31316,3300031507,46.04,-122.86
PTU-31317,3300031507,46.04,-122.86
PTU-31318,3300031507,46.04,-122.86
PTU-31319,3300031507,46.04,-122.86
PTU-31320,3300031507,46.04,-122.86
PTU-31321,3300031456,45.92,-120.7
PTU-31322,3300031456,45.92,-120.7
PTU-31323,3300031456,45.92,-120.7
PTU-31324,3300031455,48.45,-122.32
PTU-31325,3300031455,48.45,-122.32
PTU-31326,3300031455,48.45,-122.32
PTU-31327,3300031455,48.45,-122.32
PTU-31328,3300031455,48.45,-122.32
PTU-31329,3300031455,48.45,-122.32
PTU-31330,3300031455,48.45,-122.32
PTU-31331,3300031455,48.45,-122.32
PTU-31332,3300031455,48.45,-122.32
PTU-31333,3300031455,48.45,-122.32
PTU-31334,3300031456,45.92,-120.7
PTU-31335,3300031455,48.45,-122.32
PTU-31336,3300031455,48.45,-122.32
PTU-31337,3300031455,48.45,-122.32
PTU-31338,3300031455,48.45,-122.32
PTU-31339,3300031455,48.45,-122.32
PTU-31340,3300031455,48.45,-122.32
PTU-31341,3300031455,48.45,-122.32
PTU-31342,3300031455,48.45,-122.32
PTU-31343,3300031456,45.92,-120.7
PTU-31344,3300031456,45.92,-120.7
PTU-31345,3300031456,45.92,-120.7
PTU-31346,3300031456,45.92,-120.7
PTU-31347,3300031456,45.92,-120.7
PTU-31348,3300031456,45.92,-120.7
PTU-31349,3300031456,45.92,-120.7
PTU-31350,3300031456,45.92,-120.7
PTU-31351,3300031456,45.92,-120.7
PTU-31352,3300031456,45.92,-120.7
PTU-31353,3300031456,45.92,-120.7
PTU-31354,3300031456,45.92,-120.7
PTU-31355,3300031456,45.92,-120.7
PTU-31356,3300031456,45.92,-120.7
PTU-31357,3300031456,45.92,-120.7
PTU-31358,3300031456,45.92,-120.7
PTU-31359,3300031456,45.92,-120.7
PTU-31360,3300031456,45.92,-120.7
PTU-31361,3300031456,45.92,-120.7
PTU-31362,3300031456,45.92,-120.7
PTU-31363,3300031456,45.92,-120.7
PTU-31364,3300031507,46.04,-122.86
PTU-31365,3300031507,46.04,-122.86
PTU-31366,3300031240,47.65,-122.3
PTU-31367,3300031548,38.5,-121.7
PTU-31368,3300031595,47.65,-122.3
PTU-31369,3300031595,47.65,-122.3
PTU-31370,3300031595,47.65,-122.3
PTU-31371,3300031595,47.65,-122.3
PTU-31372,3300031548,38.5,-121.7
PTU-31373,3300031548,38.5,-121.7
PTU-31374,3300031548,38.5,-121.7
PTU-31375,3300031548,38.5,-121.7
PTU-31376,3300031548,38.5,-121.7
PTU-31377,3300031595,47.65,-122.3
PTU-31378,3300031548,38.5,-121.7
PTU-31379,3300031548,38.5,-121.7
PTU-31380,3300031548,38.5,-121.7
PTU-31381,3300031548,38.5,-121.7
PTU-31382,3300031548,38.5,-121.7
PTU-31383,3300031548,38.5,-121.7
PTU-31384,3300031548,38.5,-121.7
PTU-31385,3300031548,38.5,-121.7
PTU-31386,3300031595,47.65,-122.3
PTU-31387,3300031595,47.65,-122.3
PTU-31388,3300031507,46.04,-122.86
PTU-31389,3300031616,45.08,-123.06
PTU-31390,3300031616,45.08,-123.06
PTU-31391,3300031616,45.08,-123.06
PTU-31392,3300031616,45.08,-123.06
PTU-31393,3300031616,45.08,-123.06
PTU-31394,3300031616,45.08,-123.06
PTU-31395,3300031616,45.08,-123.06
PTU-31396,3300031616,45.08,-123.06
PTU-31397,3300031616,45.08,-123.06
PTU-31398,3300031616,45.08,-123.06
PTU-31399,3300031595,47.65,-122.3
PTU-31400,3300031595,47.65,-122.3
PTU-31401,3300031595,47.65,-122.3
PTU-31402,3300031595,47.65,-122.3
PTU-31403,3300031595,47.65,-122.3
PTU-31404,3300031595,47.65,-122.3
PTU-31405,3300031595,47.65,-122.3
PTU-31406,3300031595,47.65,-122.3
PTU-31407,3300031595,47.65,-122.3
PTU-31408,3300031548,38.5,-121.7
PTU-31409,3300031548,38.5,-121.7
PTU-31410,3300031548,38.5,-121.7
PTU-31411,3300031507,46.04,-122.86
PTU-31412,3300031548,38.5,-121.7
PTU-31413,3300031548,38.5,-121.7
PTU-31414,3300031548,38.5,-121.7
PTU-31415,3300031548,38.5,-121.7
PTU-31416,3300031548,38.5,-121.7
PTU-31417,3300031548,38.5,-121.7
PTU-31418,3300031548,38.5,-121.7
PTU-31419,3300031548,38.5,-121.7
PTU-31420,3300031507,46.04,-122.86
PTU-31421,3300031548,38.5,-121.7
PTU-31422,3300031507,46.04,-122.86
PTU-31423,3300031507,46.04,-122.86
