KO	Meta	Isolate	log_odds	p	padj
K11072	760.0	961.0	-2.764843096354637	0.0	0.0
K16306	48.0	83.0	-2.9611136379608634	1.8416590735845544e-56	2.3887668066592714e-56
K17468	41.0	95.0	-3.2503658339573382	1.714310937303117e-70	2.437611917664398e-70
K07785	538.0	525.0	-2.4491120387799294	9.162439570879976e-278	3.19092471286279e-277
K15919	562.0	594.0	-2.537709875451076	0.0	0.0
K25589	135.0	147.0	-2.513756992412738	3.2959456299352844e-82	5.118169213865397e-82
K20590	345.0	525.0	-2.8945233274704845	0.0	0.0
K01028	22.0	86.0	-3.7531727169313536	2.477412212617131e-72	3.5775318226028237e-72
K10560	856.0	937.0	-2.6163410042869715	0.0	0.0
K17883	351.0	450.0	-2.71356100960213	1.5978238870970577e-269	5.384860044806235e-269
K21305	27.0	73.0	-3.3929485135038515	9.206328173955903e-57	1.1966076173156285e-56
K18910	244.0	346.0	-2.8014438279694276	1.5053324047265466e-215	4.101580349766347e-215
K18608	76.0	134.0	-2.9896710458767237	7.094442952020703e-91	1.1683318087379048e-90
K17330	893.0	1062.0	-2.7164052111309465	0.0	0.0
K07787	972.0	694.0	-2.154829735877994	1.278437929898717e-309	4.93252477113465e-309
K01773	33.0	103.0	-3.5428004842702117	2.5743243123768706e-82	4.001308552570878e-82
K15920	134.0	60.0	-1.6239341836776156	7.060700152176732e-20	7.3774225666808e-20
K19183	281.0	206.0	-2.1258653812782753	8.11674349549737e-93	1.3527005466040209e-92
K05649	148.0	250.0	-2.963612104270726	3.5475599162966304e-166	8.105009151830989e-166
K22300	627.0	252.0	-1.5279238949845793	3.684096603890039e-71	5.26089415234711e-71
K14188	127.0	226.0	-3.012197213087208	5.416445527120721e-153	1.1840052029603043e-152
K14078	49.0	80.0	-2.9041590429772435	2.0703382673011715e-53	2.6208933373721607e-53
K01665	56.0	45.0	-2.202904474955208	1.3930347758010456e-22	1.468389424797229e-22
K20835	72.0	80.0	-2.5254800239837705	7.876832118964045e-46	9.419096287433604e-46
K16040	47.0	58.0	-2.6253551867023055	3.390362737419367e-35	3.7941757740773607e-35
K00049	332.0	345.0	-2.490576324615397	1.209005505856475e-187	2.9709026365697874e-187
K10107	62.0	40.0	-1.987070295741468	7.89032557557585e-18	8.198081012963456e-18
K24985	385.0	461.0	-2.6465185706071863	3.491793687313209e-268	1.1736176366486275e-267
K18991	995.0	849.0	-2.3537295895445975	0.0	0.0
K23256	733.0	610.0	-2.2992540743358894	3.269350743869103e-297	1.216412223276112e-296
K18980	841.0	626.0	-2.1887722953061832	6.946005052511748e-286	2.4882398643046378e-285
K22103	269.0	440.0	-2.955942242982034	1.328352970680306e-289	4.827570157595771e-289
K25617	130.0	100.0	-2.1632845358002046	4.2253014529336125e-47	5.100098740971687e-47
K20962	775.0	589.0	-2.2053633139841433	4.574923074219058e-272	1.5554117281526844e-271
K01262	48.0	77.0	-2.8862582609928054	3.805520340060872e-51	4.738449990806775e-51
K05845	57.0	67.0	-2.579096336315217	1.3467915479920631e-39	1.5437702156887736e-39
K17238	691.0	906.0	-2.7940946503918074	0.0	0.0
K18692	268.0	162.0	-1.9286724068910552	1.409844625406188e-64	1.937037553918845e-64
K00520	154.0	281.0	-3.0444840806682825	9.955115535825771e-192	2.4828296117238775e-191
K18126	236.0	316.0	-2.7404394653958892	2.3994025142482257e-192	5.993121092945195e-192
K10810	26.0	80.0	-3.5205823027604524	4.953668310446478e-64	6.787406538636378e-64
K20882	707.0	533.0	-2.190659758943377	1.341960592690928e-244	4.140812475783221e-244
K03378	271.0	269.0	-2.4358053665736623	4.722302440674404e-143	9.928333594835188e-143
K17718	40.0	76.0	-3.05156168512162	1.9285029734911452e-53	2.443193243421112e-53
K05556	431.0	390.0	-2.3572976448575873	7.549544147698352e-198	1.9329303216601915e-197
K12511	1198.0	282.0	-0.9907351703254201	2.0277803944354628e-40	2.3366599667125624e-40
K14387	53.0	74.0	-2.7494481200380845	9.428204654344042e-47	1.1350107910806482e-46
K08081	3147.0	1978.0	-2.1933623409253893	0.0	0.0
K02805	106.0	255.0	-3.3155480552163255	2.916340289183857e-189	7.212361564559386e-189
K17870	960.0	999.0	-2.5733620156732764	0.0	0.0
K21789	176.0	296.0	-2.965267402901241	2.054638200936672e-196	5.228469568237222e-196
K01236	185.0	176.0	-2.3827132334389236	6.38605763437623e-92	1.0582851301441482e-91
K26182	75.0	42.0	-1.847208666471178	5.429804320482768e-17	5.629908910347351e-17
K03799	213.0	84.0	-1.4971326951315775	2.910088702549583e-24	3.087653436942439e-24
K05823	287.0	336.0	-2.6087364161810647	3.799190008055366e-193	9.532236252675987e-193
K02823	393.0	466.0	-2.637336940326585	5.915235984933878e-270	1.997538894979694e-269
K03762	1311.0	885.0	-2.1210986925343454	0.0	0.0
K01618	78.0	106.0	-2.7280523569462547	1.2770435905882264e-65	1.7662066560800435e-65
K07664	1660.0	1476.0	-2.4780226594343246	0.0	0.0
K01861	3334.0	2063.0	-2.189584261369501	0.0	0.0
K24955	544.0	637.0	-2.645936560255668	0.0	0.0
K26590	109.0	81.0	-2.127456997080068	1.1138849397873367e-37	1.26035602766719e-37
K14699	806.0	831.0	-2.542373347146476	0.0	0.0
K05573	54.0	96.0	-2.9910539223272727	1.1040241863733225e-65	1.5281794155217244e-65
K20765	912.0	683.0	-2.2017067839828974	1.11885774575e-313	4.36389376223e-313
K03930	192.0	186.0	-2.4019158424637497	5.6538767123188016e-98	9.70343199975756e-98
K23722	54.0	54.0	-2.4184497156464775	5.945398097183404e-30	6.461491682008353e-30
K04107	518.0	513.0	-2.4624816629556525	2.384802364215297e-273	8.163424634306361e-273
K25097	616.0	778.0	-2.739839774776835	0.0	0.0
K02615	531.0	464.0	-2.3309629269879673	2.4614897291904913e-231	7.200432572304895e-231
K23234	1589.0	1384.0	-2.4443677069730247	0.0	0.0
K21038	229.0	213.0	-2.36440957142856	9.851672275517889e-110	1.8052387396924109e-109
K02829	55.0	114.0	-3.1454971408732866	1.2817269435122144e-81	1.978695602068178e-81
K25034	164.0	330.0	-3.1483615853202984	2.04633026390172e-232	6.014097395316792e-232
K24189	120.0	96.0	-2.2018904956099266	2.628481257880931e-46	3.1566988344047247e-46
K14060	3408.0	1538.0	-1.789657518730536	0.0	0.0
K02167	1113.0	886.0	-2.2881803610385356	0.0	0.0
K02043	775.0	699.0	-2.391103853220525	0.0	0.0
K06167	85.0	123.0	-2.7926594701949874	8.411355144869542e-78	1.2578102886087388e-77
K10824	4517.0	2710.0	-2.258667161934924	0.0	0.0
K25307	52.0	65.0	-2.639198413820437	1.8023037989786686e-39	2.0630714114937538e-39
K11263	166.0	296.0	-3.0235324986610594	2.069592934017734e-200	5.384166968083538e-200
K10548	607.0	784.0	-2.7631280014146924	0.0	0.0
K23536	331.0	489.0	-2.8603358553589624	2.8099465679084e-310	1.08833816025407e-309
K24090	57.0	75.0	-2.691316824752616	2.868576855072205e-46	3.4417424269769056e-46
K10697	2060.0	1646.0	-2.392740320303083	0.0	0.0
K11390	183.0	173.0	-2.3760727740927674	4.394399990874143e-90	7.198938552272722e-90
K20942	555.0	536.0	-2.4400235702952036	3.505913209913959e-282	1.2443382959070949e-281
K02364	163.0	288.0	-3.0133611435109895	2.178227866074779e-194	5.503816929012358e-194
K11357	1010.0	801.0	-2.273874203085543	0.0	0.0
K18954	1261.0	1023.0	-2.3246246538027697	0.0	0.0
K22043	181.0	199.0	-2.5295736746794515	2.3244733853692164e-111	4.2955581970217846e-111
K19597	636.0	775.0	-2.7034480175011186	0.0	0.0
K14271	131.0	169.0	-2.685011069025076	1.2583055846238119e-101	2.2126384718385006e-101
K19974	64.0	44.0	-2.0493814790424776	3.108212510291215e-20	3.2510292923012536e-20
K15573	3560.0	2138.0	-2.169642772781527	0.0	0.0
K18231	188.0	260.0	-2.76571877928038	2.3453748857638607e-160	5.2671019856078097e-160
K13654	974.0	1040.0	-2.604728017352801	0.0	0.0
K10938	37.0	100.0	-3.4018879165178397	3.142834415064809e-77	4.670419807312927e-77
K13533	394.0	372.0	-2.3977816307407176	6.421285017243632e-193	1.6094992675853908e-192
K25285	4425.0	2691.0	-2.2697492247021547	0.0	0.0
K14263	30.0	76.0	-3.3312492129468323	4.635504918117843e-58	6.086682912935018e-58
K14577	284.0	217.0	-2.168422384485847	3.41870349199069e-100	5.944745516628256e-100
K24120	222.0	203.0	-2.3462695025039153	1.0607363894015949e-103	1.8844156928425638e-103
K06049	659.0	543.0	-2.281276056149238	1.4617777550905472e-262	4.8161730246667506e-262
K05660	82.0	152.0	-3.041998017596595	1.2284237534634308e-104	2.191644516332334e-104
K08965	39.0	115.0	-3.4909206571879414	1.5598091415105323e-90	2.56199546759093e-90
K24460	43.0	64.0	-2.810002660511083	1.2585511640218586e-41	1.4589870901438582e-41
K19336	4458.0	2338.0	-2.057956917450513	0.0	0.0
K17724	191.0	259.0	-2.745971151517109	1.7521805586358979e-158	3.908650439932551e-158
K02661	181.0	168.0	-2.3572361291016475	1.0798131907603949e-86	1.7243955546326713e-86
K05591	111.0	75.0	-2.03268387392138	4.8925032226071625e-33	5.408754114529066e-33
K21377	108.0	135.0	-2.6492905959905664	2.258129779907779e-80	3.453042423749055e-80
K13781	234.0	214.0	-2.347637469437362	2.836934477548371e-109	5.18138871756464e-109
K20532	3795.0	455.0	-0.30814866020553855	6.470157379003114e-9	6.583207670468832e-9
K02478	138.0	54.0	-1.4904060328889759	4.807449464294157e-16	4.974319610988665e-16
K16844	148.0	227.0	-2.8645757285906024	8.916578782056333e-146	1.9009887841863822e-145
K19105	54.0	95.0	-2.9805662575963936	8.687135722254053e-65	1.1945407934389977e-64
K19971	66.0	93.0	-2.761777012318581	1.4050887695023708e-58	1.8517590941231245e-58
K05396	63.0	100.0	-2.8803182568737857	9.844817148552767e-66	1.3634636139367328e-65
K19955	264.0	404.0	-2.884834885368867	2.4188289947563002e-259	7.865906237493216e-259
K24697	106.0	118.0	-2.5321675456605064	6.081472736980462e-67	8.488298625083097e-67
K21270	114.0	117.0	-2.451413777419997	6.52170167417531e-64	8.926122433525539e-64
K13319	93.0	117.0	-2.653277350616544	4.930060619476251e-70	6.98832255373254e-70
K25597	181.0	191.0	-2.487738790030697	6.953168035117991e-105	1.2414069704053796e-104
K01048	693.0	647.0	-2.419491749597671	0.0	0.0
K06895	247.0	294.0	-2.620197463719111	3.166426965261659e-170	7.324464776919347e-170
K13566	185.0	270.0	-2.820628258560834	4.6090834224501605e-170	1.0656643480900464e-169
K25820	65.0	80.0	-2.62635897861985	6.455761593418346e-48	7.839586338467284e-48
K15973	649.0	613.0	-2.4270242082860642	8.8625e-320	3.5225e-319
K08971	73.0	135.0	-3.0369490998578197	5.260377669922857e-93	8.778397657771965e-93
K18936	1228.0	860.0	-2.1552925446091753	0.0	0.0
K11531	118.0	218.0	-3.0483066666225955	1.8571222439155455e-149	4.008822498934936e-149
K18895	65.0	110.0	-2.9451855889818637	8.275885724542577e-74	1.2072716489516231e-73
K17239	844.0	1067.0	-2.7787256670988087	0.0	0.0
K20530	11076.0	1009.0	-0.019823403765557624	0.5836684329468671	0.5847192462888399
K16170	50.0	112.0	-3.2212811303195	4.582132572623661e-82	7.102234578675115e-82
K25189	109.0	139.0	-2.6696373205346196	2.0662366266238698e-83	3.232650117504636e-83
K00880	209.0	351.0	-2.970930733203851	7.0871272107923385e-233	2.0865569119134645e-232
K15928	443.0	407.0	-2.374536542313973	3.3885152560199555e-208	9.007263483093384e-208
K08143	144.0	102.0	-2.081454455419995	1.0658435791160184e-45	1.2736207693183058e-45
K26414	164.0	28.0	-0.6753931068813928	0.003359450703151973	0.0033817344967608204
K10026	103.0	63.0	-1.93353600706602	2.9167419259522193e-26	3.116501720752873e-26
K19561	320.0	298.0	-2.3753636724348053	2.2381675208309586e-153	4.894647573939494e-153
K07248	1664.0	1442.0	-2.447150969157622	0.0	0.0
K18785	85.0	24.0	-1.1789415686368698	7.19653922734301e-6	7.277921738799232e-6
K11476	1131.0	1139.0	-2.558669630670743	0.0	0.0
K02508	639.0	569.0	-2.3624100256570197	2.2080069812562164e-287	7.949460073422812e-287
K00158	559.0	544.0	-2.448658583185058	1.4472301304157774e-287	5.217947079281651e-287
K03484	1053.0	1010.0	-2.4924432069054268	0.0	0.0
K03267	63.0	60.0	-2.3710899230487064	2.4509025435737651e-32	2.7005764440522365e-32
K14417	574.0	604.0	-2.534489114510385	0.0	0.0
K14246	88.0	139.0	-2.8817073369423096	1.1628933767015778e-90	1.9131964620635682e-90
K12950	666.0	790.0	-2.6782939141407835	0.0	0.0
K02773	55.0	101.0	-3.023911405676637	9.024836667691709e-70	1.277094716920036e-69
K15765	502.0	660.0	-2.7651059019439095	0.0	0.0
K00257	878.0	795.0	-2.406925486946127	0.0	0.0
K18133	231.0	366.0	-2.9147310360515473	7.45919985611934e-238	2.234190961689333e-237
K06998	101.0	75.0	-2.1263178447144444	5.459896635494733e-35	6.104747120017331e-35
K26595	129.0	94.0	-2.108965278326643	5.710706963835964e-43	6.68362245265027e-43
K21561	1037.0	549.0	-1.8360144714227804	1.2494830434153477e-197	3.1925566741959494e-197
K10774	97.0	166.0	-2.9650299956746036	3.86275528057966e-111	7.125111766166828e-111
K00479	56.0	112.0	-3.109992272751082	2.4339810610471938e-79	3.687046930951103e-79
K16432	1187.0	1100.0	-2.4693479428316967	0.0	0.0
K17938	45.0	63.0	-2.7499017940095656	4.554571859807083e-40	5.232690037603549e-40
K13561	123.0	197.0	-2.9036262647405144	1.2004826001159903e-128	2.3641434767522134e-128
K23513	654.0	847.0	-2.7740093765464295	0.0	0.0
K13043	32.0	69.0	-3.172527132688458	1.4948324166441944e-50	1.853917964971304e-50
K10973	677.0	801.0	-2.6771341281142744	0.0	0.0
K18372	237.0	206.0	-2.29598523221852	2.0986887584847355e-102	3.704699789387224e-102
K00882	384.0	430.0	-2.575609986012316	1.440950906817047e-242	4.39481250995114e-242
K21431	531.0	526.0	-2.4642933220636922	2.1002639716287833e-280	7.417575437176972e-280
K16180	90.0	66.0	-2.1133895456670206	9.445709520847017e-31	1.0310399581604592e-30
K02160	27.0	74.0	-3.4064960294718443	1.0244194307701676e-57	1.3423057324167975e-57
K03825	124.0	141.0	-2.556077750331347	1.7366232180007166e-80	2.659635802980914e-80
K07646	55.0	97.0	-2.983406289973553	3.5518816678285405e-66	4.934208985432824e-66
K24532	38.0	95.0	-3.3245049639668576	5.732573987826778e-72	8.256753100671988e-72
K06446	1043.0	940.0	-2.4204893331053787	0.0	0.0
K20429	107.0	243.0	-3.2566951457311317	1.8314457488173482e-177	4.340691107466767e-177
K20022	394.0	394.0	-2.457944396145651	2.000106413477123e-210	5.34215088996983e-210
K03449	2172.0	1334.0	-2.0811991257253766	0.0	0.0
K13796	174.0	183.0	-2.483464494083316	2.2320413842899936e-100	3.8893748269047626e-100
K26210	76.0	101.0	-2.705235041176229	4.891453929206516e-62	6.60814709400222e-62
K11154	93.0	74.0	-2.1947122725624513	6.083724983246118e-36	6.832764008992276e-36
K12307	334.0	374.0	-2.568805809985469	8.820315937387854e-211	2.358363172153677e-210
K20154	43.0	69.0	-2.884731988366777	5.42506321761619e-46	6.4965845513682155e-46
K10015	534.0	783.0	-2.8904342793851545	0.0	0.0
K16695	143.0	241.0	-2.960137079767932	4.394655905306291e-160	9.855994972581239e-160
K04033	393.0	414.0	-2.512486078007822	7.180060654677617e-227	2.055903016502316e-226
K11630	1386.0	1355.0	-2.557761228533231	0.0	0.0
K22801	41.0	79.0	-3.0660485891074356	9.72450769122141e-56	1.2551632607638357e-55
K01252	183.0	221.0	-2.6257738118119973	6.72950909221983e-129	1.3268260446392482e-128
K02652	423.0	180.0	-1.5789581019407606	5.346357039915552e-54	6.814598130795898e-54
K05605	49.0	54.0	-2.513812130175615	2.561320756071615e-31	2.8012872562582767e-31
K06146	913.0	908.0	-2.515858457377682	0.0	0.0
K14672	350.0	305.0	-2.309728223394261	1.6032479629235153e-151	3.481815177068935e-151
K08689	183.0	251.0	-2.7563446515355086	2.6121322100294033e-154	5.737525485889146e-154
K15952	208.0	193.0	-2.3597319108821733	2.114475160899995e-99	3.660315107427299e-99
K25106	3398.0	2390.0	-2.3727578232172974	0.0	0.0
K07712	702.0	481.0	-2.088489810732246	1.1707775829919452e-207	3.1038931369103555e-207
K14520	143.0	93.0	-1.9958274034010697	1.324044274989448e-39	1.518043436160063e-39
K21621	352.0	427.0	-2.655361811072927	1.192772134906872e-249	3.7403900135338853e-249
K22220	278.0	341.0	-2.655957074034192	4.3459244805140697e-200	1.1276885905914228e-199
K09929	101.0	44.0	-1.5983992896844803	1.1751309486348222e-14	1.2131634283164688e-14
K05916	50.0	86.0	-2.956552693622207	2.4137683612650716e-58	3.1727432948072123e-58
K03413	867.0	678.0	-2.244740969907337	1.85546e-319	7.36306e-319
K07772	1582.0	1435.0	-2.4926618295308596	0.0	0.0
K11932	279.0	254.0	-2.3476554539226706	3.052093243778872e-129	6.031919086363296e-129
K12448	302.0	374.0	-2.6695560431090324	1.9355425030459323e-220	5.3701921635756395e-220
K02363	1260.0	1143.0	-2.453384077594001	0.0	0.0
K20497	580.0	498.0	-2.317351351867895	4.114232757242762e-246	1.2757942816267338e-245
K19660	274.0	389.0	-2.807993006223833	1.401157514753036e-242	4.276049258917248e-242
K16047	419.0	494.0	-2.6350554086763873	1.2367998682659112e-285	4.421051920253878e-285
K21793	665.0	658.0	-2.4792980969488267	0.0	0.0
K21176	50.0	63.0	-2.646665533712817	1.9853071711289803e-38	2.2555395446946307e-38
K15243	110.0	134.0	-2.623581015017239	6.475593173191873e-79	9.762122399561981e-79
K12420	4285.0	2315.0	-2.0856640447815447	0.0	0.0
K06152	109.0	86.0	-2.1872689958908396	2.5524009275314125e-41	2.954107660059467e-41
K18934	1197.0	852.0	-2.170745618025656	0.0	0.0
K16216	2437.0	1651.0	-2.2242818817159913	0.0	0.0
K13657	231.0	307.0	-2.731857895781195	2.724477334743284e-186	6.662198482614437e-186
K00700	46.0	64.0	-2.744013588428092	1.3918434405259473e-40	1.6068123444338275e-40
K20963	883.0	604.0	-2.1009637258649843	2.074142792556618e-261	6.793529826764907e-261
K01295	222.0	247.0	-2.5471714600815587	8.808840825567964e-139	1.8229204485307588e-138
K06366	1.0	296.0	-7.450159677011612	1.24e-321	4.95e-321
K25886	57.0	58.0	-2.436008654759919	2.535907832930079e-32	2.7936265788195854e-32
K12368	747.0	914.0	-2.725551396038382	0.0	0.0
K05367	77.0	139.0	-3.013752701657105	5.7921931885793555e-95	9.776644249546819e-95
K20320	114.0	127.0	-2.5340128821562167	5.8019728259301e-72	8.354307047802743e-72
K16045	420.0	486.0	-2.6153194678825478	1.2915506053022197e-278	4.5136674329054544e-278
K06880	51.0	100.0	-3.088084177641174	1.4825179848060937e-70	2.1092187692923058e-70
K25114	157.0	376.0	-3.327862545976569	6.617207300859452e-279	2.3141741733731938e-278
K14983	1627.0	1453.0	-2.4792925255709095	0.0	0.0
K11163	174.0	156.0	-2.3213677580014225	3.831148474826375e-79	5.782517046995325e-79
K22135	102.0	117.0	-2.561746357623367	2.7348964627620915e-67	3.822596004887679e-67
K21272	398.0	270.0	-2.055070619585176	1.3674329355378115e-115	2.577382062918088e-115
K01013	106.0	120.0	-2.5490851837221835	1.4259289671251263e-68	2.0053502576137693e-68
K16843	636.0	653.0	-2.5158511893391875	0.0	0.0
K18640	551.0	577.0	-2.5263093075518226	1.59072834e-316	6.2776734e-316
K10008	92.0	110.0	-2.6019525938662285	1.6219415940099783e-64	2.227834202633563e-64
K05521	86.0	41.0	-1.688261798272225	8.728105229136746e-15	9.01244350258079e-15
K21802	1664.0	1446.0	-2.450521604516496	0.0	0.0
K21210	191.0	211.0	-2.5357660124730566	2.8086832662307723e-118	5.350279877247511e-118
K18130	688.0	634.0	-2.4047661596528744	0.0	0.0
K13245	789.0	582.0	-2.174458261190269	5.925270488070872e-264	1.9625499076890825e-263
K19449	1151.0	489.0	-1.607091837861611	1.4917429807495593e-145	3.1789995096143803e-145
K06926	458.0	136.0	-1.2151920311280486	4.845670191899576e-28	5.217612625464004e-28
K18913	255.0	261.0	-2.4655059955382392	6.318069864555102e-141	1.3200206041590302e-140
K21758	235.0	49.0	-0.864052443085485	7.223807433395878e-7	7.318799843505271e-7
K09588	58.0	91.0	-2.867260963820707	1.0636694996303351e-59	1.4152117040777678e-59
K07649	360.0	416.0	-2.605391711424339	5.441034278425077e-238	1.6316586626558553e-237
K02506	353.0	86.0	-1.0157735527616842	4.612605030899256e-14	4.75502799397766e-14
K25674	623.0	857.0	-2.835944687698687	0.0	0.0
K18907	598.0	647.0	-2.567757587656045	0.0	0.0
K15253	206.0	228.0	-2.5396736821948864	7.526793678259693e-128	1.4770447782415572e-127
K18030	139.0	157.0	-2.5513675490893952	3.372541695345199e-89	5.485446187167509e-89
K13316	83.0	125.0	-2.8324625060424715	3.013572569790401e-80	4.601210801679978e-80
K14689	167.0	212.0	-2.674392209484214	2.3295688680021425e-126	4.553661549943298e-126
K20345	898.0	684.0	-2.2189118976270987	2.3025984e-317	9.108541e-317
K11624	2331.0	1708.0	-2.3127620953261356	0.0	0.0
K07655	933.0	1042.0	-2.650350171283175	0.0	0.0
K15270	361.0	507.0	-2.81194387081654	1.460163586e-315	5.74430419e-315
K12709	1280.0	1155.0	-2.4495891006714023	0.0	0.0
K01066	388.0	374.0	-2.4187611722910427	4.958343982521161e-196	1.257922323427861e-195
K16447	510.0	446.0	-2.32963217788446	2.2807793396077194e-222	6.384652282143912e-222
K03712	1396.0	1073.0	-2.2762599436521036	0.0	0.0
K16792	128.0	166.0	-2.689850057549386	4.618141054991478e-100	8.019296256379099e-100
K02862	110.0	133.0	-2.6160204834659675	4.38920228378461e-78	6.579205338878577e-78
K18090	303.0	452.0	-2.8653801762819366	1.2361858507459857e-287	4.463459798511821e-287
K18322	1127.0	838.0	-2.213254289726815	0.0	0.0
K03288	740.0	612.0	-2.2932201264589596	3.68854482971972e-297	1.371360987916582e-296
K10546	121.0	174.0	-2.7935189236156046	2.939969688902208e-109	5.365658965751552e-109
K10857	426.0	254.0	-1.9240391167931599	1.2404727776965793e-99	2.14958050889428e-99
K02297	57.0	109.0	-3.0653070255938393	3.57379372151242e-76	5.270188149980624e-76
K24004	370.0	507.0	-2.787286697343994	1.76437765664e-312	6.865581433143e-312
K12355	1604.0	1377.0	-2.4286977508900787	0.0	0.0
K22150	1038.0	748.0	-2.1706225308735454	0.0	0.0
K26482	54.0	133.0	-3.318816644476073	8.21034698952572e-100	1.4242264538810115e-99
K11311	446.0	626.0	-2.826381633279862	0.0	0.0
K18249	551.0	610.0	-2.5862370185708463	0.0	0.0
K25764	51.0	52.0	-2.437281454133593	3.649704042579167e-29	3.951084704979781e-29
K18766	29.0	123.0	-3.846401099120593	1.5962543729070132e-104	2.8448547685118585e-104
K12308	41.0	106.0	-3.360221502315223	7.4720644494714e-81	1.1482080013179738e-80
K13632	2660.0	1658.0	-2.1395342460391094	0.0	0.0
K10236	637.0	822.0	-2.767122520359661	0.0	0.0
K07807	147.0	179.0	-2.6288479167981986	5.735832921948473e-105	1.0251624294474646e-104
K10012	152.0	114.0	-2.1393675618482915	1.0887041162516441e-52	1.3699070889920183e-52
K07685	2217.0	1576.0	-2.263298899065038	0.0	0.0
K23359	319.0	306.0	-2.405926321838442	6.463283487200567e-160	1.4488864683930368e-159
K13265	51.0	62.0	-2.6113644879350586	2.7645031504408658e-37	3.122379742311199e-37
K02837	91.0	55.0	-1.9217433500074	6.07905795582039e-23	6.420059519769825e-23
K11004	618.0	647.0	-2.5346918703771077	0.0	0.0
K18128	1608.0	1386.0	-2.4340164519214853	0.0	0.0
K02584	124.0	138.0	-2.5343476526044904	4.877346149194448e-78	7.306535900438468e-78
K13921	280.0	408.0	-2.836382962982357	4.245581379583552e-257	1.3646900865824407e-256
K11164	2833.0	1820.0	-2.193279467946443	0.0	0.0
K10112	762.0	943.0	-2.740784134079066	0.0	0.0
K23187	149.0	354.0	-3.3169332953459056	6.266786717613898e-262	2.05797166438101e-261
K25498	63.0	49.0	-2.170875506358949	5.099791826928207e-24	5.4075285770180946e-24
K01826	43.0	73.0	-2.9407993486216664	1.5773985236869182e-49	1.9414135676146687e-49
K10038	4607.0	2747.0	-2.258359055693361	0.0	0.0
K24119	115.0	113.0	-2.407757854486656	1.7559014975255723e-60	2.3461992261494308e-60
K06156	75.0	72.0	-2.380188804859652	1.1980246546266202e-38	1.363879852323281e-38
K14245	129.0	202.0	-2.881880738386666	8.26292692317148e-131	1.6479784162183501e-130
K06016	108.0	170.0	-2.8827053440794175	1.8346045028566442e-110	3.3716327891031465e-110
K17210	584.0	759.0	-2.7661625981834277	0.0	0.0
K05957	72.0	200.0	-3.4494163144284538	2.5677988668247852e-154	5.642622520868155e-154
K12530	720.0	746.0	-2.5365980287044	0.0	0.0
K13678	163.0	237.0	-2.8126896691160606	4.061319210975909e-149	8.747994240244023e-149
K22067	69.0	99.0	-2.780567194568944	1.0686553935042289e-62	1.451933318141394e-62
K06159	647.0	737.0	-2.6308110947694896	0.0	0.0
K15545	250.0	351.0	-2.7921356435909326	8.085978121653791e-218	2.2213153282085678e-217
K01250	137.0	149.0	-2.5128111186463515	2.9094153328474233e-83	4.547550557709081e-83
K00135	1535.0	1356.0	-2.4549334708835917	0.0	0.0
K04433	106.0	65.0	-1.9360857922432644	4.315591145198749e-27	4.6368763044744334e-27
K19218	31.0	119.0	-3.7485503319935884	3.1839638366104916e-99	5.500272816055654e-99
K15634	231.0	146.0	-1.9717205690822175	3.759414179428571e-60	5.015222751885532e-60
K13868	76.0	134.0	-2.9896710458767237	7.094442952020703e-91	1.1683318087379048e-90
K13262	45.0	59.0	-2.6848667455153428	1.1415716145894714e-36	1.2867410861724225e-36
K24264	55.0	55.0	-2.418563190529851	1.7693193431444344e-30	1.9283463047807023e-30
K20485	619.0	677.0	-2.5823645100423653	0.0	0.0
K13368	80.0	76.0	-2.370263329559846	1.6918972890589915e-40	1.9527590743506406e-40
K14267	752.0	790.0	-2.556062217031292	0.0	0.0
K13419	58.0	99.0	-2.951641468977975	9.09250474229189e-67	1.2680385338178163e-66
K01034	264.0	284.0	-2.5179415427911986	5.092990574680347e-157	1.1310730287361054e-156
K12452	54.0	175.0	-3.59675086022577	3.3267717880836322e-140	6.930313275675054e-140
K18127	288.0	429.0	-2.8610314158634313	1.0040681819687407e-272	3.4206622144894243e-272
K02486	962.0	739.0	-2.234117689953643	0.0	0.0
K23618	696.0	725.0	-2.5393461527298444	0.0	0.0
K10198	649.0	921.0	-2.8756696023896784	0.0	0.0
K21177	614.0	560.0	-2.3854215514411394	2.1414183842906917e-286	7.682108358544258e-286
K17910	259.0	173.0	-2.029493925934587	1.1082421388429954e-73	1.613863515942344e-73
K02509	224.0	260.0	-2.590971347912792	6.766978619351191e-149	1.4557143009325928e-148
K22107	232.0	158.0	-2.0473907760801078	2.935711063775602e-68	4.121682368205275e-68
K22209	312.0	406.0	-2.7230198661913496	1.740281159294028e-244	5.3665813089559677e-244
K25027	156.0	375.0	-3.3314369725788273	1.8967531234024316e-278	6.614860474929929e-278
K12941	152.0	218.0	-2.796622963318078	1.704685684057757e-136	3.493071156203457e-136
K16327	109.0	127.0	-2.5785186314456205	1.9936292552627876e-73	2.9006668536769436e-73
K07267	144.0	70.0	-1.705415163629709	1.5925093570693732e-24	1.6914712322806832e-24
K08884	485.0	188.0	-1.486057599873084	1.596749195193852e-51	1.9941446308056886e-51
K00881	249.0	301.0	-2.6364933755208777	1.8220994252606066e-175	4.2700392708025824e-175
K03651	211.0	149.0	-2.0826711171267207	6.063199720113638e-66	8.408890666942426e-66
K00428	121.0	92.0	-2.1510383562566706	3.660655530487382e-43	4.290325976288511e-43
