Query_name,Agricultural land,Grasslands,Other,Peat,Rhizosphere,Temperate forest,Tropical forest
K00224,0.004550549991884905,-0.0040881527938648595,0.004281828700071915,-0.00673454339987667,0.00561608480026337,-0.005374540050609367,-0.0025098928173820996
K00248,0.024646242720612273,0.008806147151329031,0.003204158716123609,-0.014154995354628393,0.01426745338897433,-0.01722627411809212,-0.017052213136411382
K00251,-0.0010704001413876798,-0.00045262160205925646,-9.429638256714026e-05,0.00022326591182634956,0.0009824516085539302,0.00020333036342697037,-0.0018500246553484884
K00253,0.02167737893427642,0.0011498788399780444,0.004006498957872941,-0.010037719823780131,0.010555077699539485,-0.011871411283944422,-0.014387386802279299
K00255,0.01883117607390499,0.006331095297946613,0.0031088936114027424,-0.008551096036450666,0.007282816419426323,-0.009202886877542713,-0.014138542058766529
K00257,0.01652864327540254,0.009266683975078608,0.0030038163152014616,-0.012276594972631987,0.01050128651271105,-0.013368249499289438,-0.01171310691709141
K00259,0.004289951177463244,-0.0017506600601395487,0.0004129165345226306,-0.0015211027408769556,0.0008753568588071406,-0.0007246182814007897,8.641910707966182e-05
K00273,-0.0009828421029153419,-0.0025211716661831963,0.0019893782614053817,-0.0032475261733949426,0.0033033859835314375,-0.0031872982084633944,0.00046753607678325397
K00285,-0.004570648157918841,0.0028131345562958246,0.004931311159786718,-0.006765176510829474,0.00700747920922973,-0.007417927210539163,-0.006864937924185895
K00294,-8.454696690791814e-05,-0.011092403261926374,0.007543959372570278,-0.020382197240557894,0.023953146962194957,-0.0243317574272465,0.003015306504902608
K00298,0.00434197495228797,-0.0017234542241087243,0.000297514079009185,-0.0015057028837877071,0.0009198442792241064,-0.0007027109126198925,0.00011392375367373625
K00301,0.004450795680770322,0.0007822000951899999,0.005229720988211583,-0.0066634896195624585,0.004931732371228341,-0.00822152662775321,-0.0042770080376996105
K00303,0.004395803787134547,0.0012532943651046608,0.00396522996280814,-0.004938933139617197,0.005829523789249804,-0.006826368532870524,-0.009060410981139942
K00317,-0.0018498896406478962,-0.0001970920110586951,0.00088084891959781,-0.00127319989898617,0.002014154271134576,-0.0019636341369763393,-0.0009343302425901488
K00320,-0.0010210822565959465,-0.008266808233476206,0.010609713582562956,-0.010959266527103289,0.009141083287482636,-0.008342323565510488,-0.006309425941395539
K00322,-0.000399270559522744,-0.003537130101729928,0.003869001255087611,-0.003658883937252019,0.002239202725192129,-0.004485322895278177,0.0021475673153467643
K00324,0.004384012630258177,-0.00204579671296973,0.0004361349245529542,-0.0014932590687188063,0.0008955335682754062,-0.0006850087193997996,0.00013614881289140176
K00336,0.00036709963389694125,0.0046453205542064165,0.00021565592311009244,-0.0019001254815843444,0.0007487257073865999,-0.0020260299281567033,-0.0012603509922572802
K00341,-0.00043247896292952597,-0.0007795892889978769,0.0018286651778191983,-0.00047246676912972844,0.00029131176510923155,-0.0005958414560890807,-0.002025958376796931
K00342,-0.0003296955696318903,-0.0007258387075729746,0.001725792367388567,-0.00029391243177540483,0.00021337529343292623,-0.0006511984391958206,-0.0019716174352194357
K00343,-0.00040391525313445147,-0.0007646518953209477,0.0018357159232098835,-0.000315882627575296,0.00019745475482374077,-0.0006824525721911695,-0.0020108569208572937
K00344,-0.009147367844697675,0.0023306312492779747,0.0075933497320912115,-0.015668686196905247,0.013157202088679253,-0.017500798637912273,0.003744634397721238
K00351,-0.0008336879009866724,-0.0010429736328457012,0.0007469585316214353,-0.0011945814217696243,0.001565574671386594,-0.0011411509912744864,-0.00039707069516528245
K00354,-0.0052694364192194705,-0.006293081913152807,0.0022938608123908035,-0.003445236702104275,0.009144068280113576,-0.006949887713121998,-0.0034235175384169426
K00357,-0.0014936329546562403,0.0025576163625412054,0.0002142847938198408,-0.0010587484807061277,0.0009048167062663906,-0.00024399869590055473,-0.0022878036729967305
K00359,4.1659982230620775e-05,0.003506105953648488,0.0010517408756534861,-0.005254155745777985,0.004635035983639448,-0.004337977182821571,-0.002412883297397717
